Optoforce time, xyz, yawpitchroll; 2.09636616707; 25.0; -10.0; 80.0; 167.0; -485.0; -94.0
Optoforce time, xyz, yawpitchroll; 2.45350623131; 24.0; -10.0; 79.0; 168.0; -482.0; -91.0
Optoforce time, xyz, yawpitchroll; 2.4635682106; 24.0; -10.0; 79.0; 170.0; -482.0; -94.0
Optoforce time, xyz, yawpitchroll; 2.47338104248; 24.0; -9.0; 78.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.48343110085; 24.0; -9.0; 78.0; 168.0; -482.0; -91.0
Optoforce time, xyz, yawpitchroll; 2.49338912964; 24.0; -10.0; 79.0; 169.0; -483.0; -94.0
Optoforce time, xyz, yawpitchroll; 2.50337219238; 24.0; -9.0; 79.0; 168.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.51345920563; 25.0; -9.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.5234401226; 25.0; -9.0; 80.0; 166.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.53339004517; 24.0; -9.0; 79.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.54340815544; 23.0; -9.0; 79.0; 168.0; -482.0; -97.0
Optoforce time, xyz, yawpitchroll; 2.55344414711; 24.0; -10.0; 78.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.56345701218; 24.0; -10.0; 79.0; 169.0; -481.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.57343816757; 24.0; -10.0; 79.0; 166.0; -482.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.58345603943; 24.0; -10.0; 79.0; 167.0; -481.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.59342503548; 23.0; -9.0; 79.0; 168.0; -482.0; -99.0
Optoforce time, xyz, yawpitchroll; 2.60344719887; 24.0; -10.0; 79.0; 169.0; -481.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.61340808868; 24.0; -9.0; 79.0; 168.0; -482.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.62349700928; 24.0; -10.0; 79.0; 168.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.63340616226; 24.0; -11.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.64347410202; 24.0; -9.0; 79.0; 170.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.6534280777; 25.0; -10.0; 79.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 2.66337800026; 25.0; -9.0; 79.0; 170.0; -480.0; -100.0
Optoforce time, xyz, yawpitchroll; 2.67344522476; 25.0; -8.0; 80.0; 169.0; -483.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.68352413177; 24.0; -8.0; 80.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 2.69345617294; 24.0; -8.0; 80.0; 167.0; -483.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.70355200768; 25.0; -9.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.71353721619; 25.0; -9.0; 79.0; 166.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.72350907326; 25.0; -9.0; 79.0; 167.0; -483.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.73344111443; 24.0; -9.0; 79.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.74355506897; 25.0; -10.0; 79.0; 168.0; -482.0; -94.0
Optoforce time, xyz, yawpitchroll; 2.75366020203; 24.0; -10.0; 79.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.76360702515; 24.0; -9.0; 80.0; 167.0; -481.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.77358722687; 25.0; -9.0; 79.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.78344011307; 25.0; -9.0; 79.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.79352402687; 25.0; -9.0; 79.0; 168.0; -482.0; -97.0
Optoforce time, xyz, yawpitchroll; 2.80385804176; 25.0; -10.0; 79.0; 167.0; -485.0; -97.0
Optoforce time, xyz, yawpitchroll; 2.81345915794; 25.0; -10.0; 80.0; 168.0; -484.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.82347202301; 25.0; -9.0; 80.0; 167.0; -483.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.83348608017; 24.0; -10.0; 79.0; 168.0; -482.0; -94.0
Optoforce time, xyz, yawpitchroll; 2.84349608421; 23.0; -9.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.85349702835; 24.0; -9.0; 79.0; 169.0; -481.0; -94.0
Optoforce time, xyz, yawpitchroll; 2.8635032177; 25.0; -9.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.87358403206; 24.0; -10.0; 79.0; 171.0; -481.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.88359212875; 24.0; -9.0; 78.0; 168.0; -482.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.89355516434; 24.0; -9.0; 79.0; 170.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.9035680294; 24.0; -9.0; 79.0; 168.0; -482.0; -97.0
Optoforce time, xyz, yawpitchroll; 2.91359019279; 25.0; -9.0; 79.0; 169.0; -481.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.92359900475; 24.0; -9.0; 79.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 2.93355417252; 25.0; -9.0; 78.0; 168.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.94362020493; 24.0; -9.0; 79.0; 170.0; -480.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.95358204842; 25.0; -9.0; 79.0; 169.0; -481.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.96360206604; 25.0; -9.0; 79.0; 167.0; -483.0; -98.0
Optoforce time, xyz, yawpitchroll; 2.97355008125; 26.0; -9.0; 78.0; 169.0; -481.0; -95.0
Optoforce time, xyz, yawpitchroll; 2.98361206055; 24.0; -9.0; 78.0; 170.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 2.9937441349; 24.0; -10.0; 79.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.00375413895; 25.0; -10.0; 79.0; 169.0; -483.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.0135550499; 25.0; -9.0; 79.0; 168.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.02366113663; 24.0; -10.0; 79.0; 170.0; -482.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.03357815742; 23.0; -10.0; 78.0; 170.0; -480.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.04363322258; 25.0; -10.0; 79.0; 169.0; -481.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.053576231; 24.0; -9.0; 79.0; 170.0; -482.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.06365323067; 24.0; -10.0; 79.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.07359218597; 24.0; -10.0; 78.0; 170.0; -482.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.08365011215; 24.0; -9.0; 79.0; 171.0; -481.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.09357905388; 24.0; -9.0; 79.0; 170.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.10386013985; 24.0; -10.0; 80.0; 167.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.11360001564; 25.0; -10.0; 80.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.12366104126; 24.0; -9.0; 79.0; 169.0; -481.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.13365912437; 24.0; -10.0; 79.0; 169.0; -481.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.14371919632; 24.0; -9.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.15362501144; 25.0; -9.0; 79.0; 170.0; -482.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.16373109818; 24.0; -9.0; 79.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.1736471653; 25.0; -8.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.18371915817; 25.0; -8.0; 79.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.19361209869; 25.0; -9.0; 80.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.20368313789; 25.0; -9.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.21363210678; 25.0; -9.0; 80.0; 167.0; -483.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.2237842083; 25.0; -10.0; 79.0; 170.0; -482.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.23369622231; 24.0; -10.0; 79.0; 170.0; -484.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.24374318123; 24.0; -10.0; 79.0; 170.0; -482.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.2537651062; 24.0; -9.0; 79.0; 169.0; -483.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.26377511024; 25.0; -9.0; 79.0; 169.0; -481.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.2737121582; 25.0; -9.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.28375506401; 25.0; -9.0; 79.0; 170.0; -482.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.29365921021; 24.0; -9.0; 79.0; 170.0; -484.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.3038020134; 25.0; -9.0; 79.0; 171.0; -481.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.31367611885; 24.0; -10.0; 80.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.32375216484; 24.0; -10.0; 80.0; 171.0; -483.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.33373904228; 25.0; -9.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.34371805191; 25.0; -10.0; 79.0; 169.0; -483.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.35373902321; 24.0; -9.0; 79.0; 169.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.36370706558; 24.0; -9.0; 80.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.37373113632; 25.0; -9.0; 79.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.38365912437; 24.0; -9.0; 79.0; 168.0; -482.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.39373207092; 24.0; -9.0; 80.0; 168.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.40388417244; 24.0; -9.0; 79.0; 169.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.41370201111; 24.0; -10.0; 78.0; 170.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.42378520966; 24.0; -10.0; 79.0; 168.0; -482.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.43373322487; 24.0; -9.0; 79.0; 169.0; -481.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.44378399849; 24.0; -9.0; 79.0; 168.0; -482.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.45376515388; 24.0; -9.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.46379899979; 24.0; -9.0; 80.0; 168.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.47375321388; 24.0; -9.0; 79.0; 168.0; -482.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.48380613327; 24.0; -9.0; 80.0; 168.0; -484.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.49374508858; 24.0; -9.0; 79.0; 169.0; -483.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.50367617607; 25.0; -9.0; 79.0; 168.0; -484.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.51367902756; 24.0; -9.0; 80.0; 169.0; -481.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.52378201485; 24.0; -9.0; 80.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.53380417824; 24.0; -9.0; 80.0; 169.0; -483.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.54382801056; 24.0; -9.0; 79.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.55403017998; 24.0; -10.0; 79.0; 168.0; -482.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.5640501976; 24.0; -9.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.57377910614; 25.0; -9.0; 79.0; 168.0; -482.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.5837931633; 24.0; -10.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.59377408028; 24.0; -9.0; 80.0; 167.0; -483.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.60402703285; 24.0; -10.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.61378622055; 23.0; -9.0; 80.0; 167.0; -483.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.62390112877; 24.0; -10.0; 80.0; 167.0; -483.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.63377523422; 24.0; -11.0; 79.0; 163.0; -485.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.64385318756; 25.0; -11.0; 79.0; 163.0; -485.0; -92.0
Optoforce time, xyz, yawpitchroll; 3.65391111374; 24.0; -12.0; 80.0; 159.0; -489.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.66383123398; 23.0; -12.0; 80.0; 159.0; -489.0; -91.0
Optoforce time, xyz, yawpitchroll; 3.67402005196; 22.0; -13.0; 81.0; 159.0; -491.0; -92.0
Optoforce time, xyz, yawpitchroll; 3.6838760376; 21.0; -13.0; 80.0; 162.0; -492.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.69382500648; 21.0; -11.0; 80.0; 162.0; -494.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.70390605927; 22.0; -11.0; 80.0; 166.0; -492.0; -92.0
Optoforce time, xyz, yawpitchroll; 3.71380400658; 22.0; -9.0; 80.0; 170.0; -492.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.72387719154; 23.0; -9.0; 80.0; 174.0; -490.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.73384404182; 22.0; -9.0; 81.0; 174.0; -490.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.74388408661; 23.0; -8.0; 80.0; 176.0; -490.0; -94.0
Optoforce time, xyz, yawpitchroll; 3.75391316414; 23.0; -9.0; 81.0; 178.0; -490.0; -95.0
Optoforce time, xyz, yawpitchroll; 3.76386809349; 23.0; -8.0; 81.0; 180.0; -492.0; -91.0
Optoforce time, xyz, yawpitchroll; 3.77384209633; 22.0; -7.0; 81.0; 182.0; -494.0; -91.0
Optoforce time, xyz, yawpitchroll; 3.78387212753; 21.0; -5.0; 82.0; 186.0; -496.0; -92.0
Optoforce time, xyz, yawpitchroll; 3.79402709007; 20.0; -4.0; 82.0; 190.0; -498.0; -89.0
Optoforce time, xyz, yawpitchroll; 3.80397510529; 19.0; -3.0; 82.0; 190.0; -500.0; -90.0
Optoforce time, xyz, yawpitchroll; 3.8138551712; 18.0; -2.0; 82.0; 192.0; -500.0; -93.0
Optoforce time, xyz, yawpitchroll; 3.82389116287; 17.0; 0.0; 82.0; 195.0; -501.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.83389806747; 17.0; 0.0; 82.0; 196.0; -500.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.84395623207; 16.0; 0.0; 82.0; 197.0; -503.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.85397005081; 16.0; 0.0; 83.0; 197.0; -505.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.86395311356; 15.0; 0.0; 82.0; 198.0; -504.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.87389802933; 15.0; 0.0; 83.0; 197.0; -509.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.88395214081; 12.0; 0.0; 83.0; 196.0; -514.0; -97.0
Optoforce time, xyz, yawpitchroll; 3.8939871788; 11.0; 0.0; 84.0; 197.0; -519.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.90399622917; 9.0; 2.0; 84.0; 205.0; -525.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.91391706467; 7.0; 4.0; 85.0; 211.0; -533.0; -96.0
Optoforce time, xyz, yawpitchroll; 3.92394113541; 5.0; 7.0; 84.0; 221.0; -535.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.9339401722; 3.0; 11.0; 85.0; 231.0; -539.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.94400501251; 3.0; 14.0; 85.0; 240.0; -540.0; -99.0
Optoforce time, xyz, yawpitchroll; 3.95389699936; 4.0; 16.0; 85.0; 248.0; -540.0; -101.0
Optoforce time, xyz, yawpitchroll; 3.9639980793; 5.0; 18.0; 86.0; 253.0; -539.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.97397303581; 5.0; 20.0; 85.0; 259.0; -539.0; -98.0
Optoforce time, xyz, yawpitchroll; 3.98401403427; 6.0; 21.0; 85.0; 261.0; -537.0; -101.0
Optoforce time, xyz, yawpitchroll; 3.99393105507; 7.0; 23.0; 86.0; 265.0; -533.0; -98.0
Optoforce time, xyz, yawpitchroll; 4.0041642189; 6.0; 25.0; 87.0; 272.0; -534.0; -96.0
Optoforce time, xyz, yawpitchroll; 4.01399612427; 7.0; 30.0; 87.0; 283.0; -531.0; -102.0
Optoforce time, xyz, yawpitchroll; 4.02400517464; 8.0; 35.0; 87.0; 295.0; -531.0; -100.0
Optoforce time, xyz, yawpitchroll; 4.0339410305; 9.0; 38.0; 87.0; 308.0; -528.0; -99.0
Optoforce time, xyz, yawpitchroll; 4.04404711723; 8.0; 43.0; 88.0; 320.0; -528.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.05398607254; 9.0; 46.0; 88.0; 329.0; -525.0; -100.0
Optoforce time, xyz, yawpitchroll; 4.06402111053; 10.0; 48.0; 89.0; 331.0; -525.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.07399702072; 9.0; 49.0; 89.0; 336.0; -524.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.08401608467; 9.0; 50.0; 89.0; 338.0; -524.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.09397602081; 10.0; 52.0; 89.0; 342.0; -524.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.10404109955; 10.0; 54.0; 89.0; 346.0; -528.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.11401510239; 9.0; 56.0; 89.0; 352.0; -528.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.12404203415; 7.0; 58.0; 88.0; 355.0; -533.0; -105.0
Optoforce time, xyz, yawpitchroll; 4.13404321671; 6.0; 59.0; 88.0; 356.0; -536.0; -105.0
Optoforce time, xyz, yawpitchroll; 4.14405322075; 4.0; 60.0; 88.0; 358.0; -540.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.15405416489; 2.0; 59.0; 89.0; 359.0; -545.0; -104.0
Optoforce time, xyz, yawpitchroll; 4.16403508186; 0.0; 58.0; 88.0; 354.0; -548.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.17400217056; 0.0; 55.0; 89.0; 347.0; -551.0; -105.0
Optoforce time, xyz, yawpitchroll; 4.18406414986; 0.0; 49.0; 89.0; 336.0; -552.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.19404220581; 0.0; 42.0; 89.0; 318.0; -556.0; -104.0
Optoforce time, xyz, yawpitchroll; 4.20447301865; -2.0; 35.0; 88.0; 300.0; -556.0; -104.0
Optoforce time, xyz, yawpitchroll; 4.21405100822; -2.0; 28.0; 87.0; 280.0; -558.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.22405314445; -2.0; 21.0; 87.0; 262.0; -556.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.23405122757; -1.0; 15.0; 86.0; 246.0; -556.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.24409508705; 0.0; 10.0; 87.0; 235.0; -555.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.25410819054; 0.0; 7.0; 87.0; 224.0; -554.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.26407504082; 1.0; 3.0; 87.0; 217.0; -553.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.27408409119; 0.0; 1.0; 86.0; 213.0; -557.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.28405213356; 0.0; 0.0; 87.0; 206.0; -556.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.29414105415; 0.0; -3.0; 86.0; 202.0; -560.0; -104.0
Optoforce time, xyz, yawpitchroll; 4.30415701866; 0.0; -5.0; 86.0; 193.0; -563.0; -100.0
Optoforce time, xyz, yawpitchroll; 4.31406116486; -1.0; -10.0; 85.0; 183.0; -565.0; -102.0
Optoforce time, xyz, yawpitchroll; 4.32410907745; -2.0; -13.0; 86.0; 173.0; -567.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.33413910866; -2.0; -18.0; 85.0; 163.0; -567.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.34412121773; -1.0; -23.0; 84.0; 152.0; -566.0; -102.0
Optoforce time, xyz, yawpitchroll; 4.35448908806; -1.0; -28.0; 85.0; 138.0; -568.0; -101.0
Optoforce time, xyz, yawpitchroll; 4.36411619186; -1.0; -32.0; 84.0; 127.0; -567.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.37411022186; 0.0; -36.0; 84.0; 117.0; -567.0; -103.0
Optoforce time, xyz, yawpitchroll; 4.38416004181; 0.0; -39.0; 84.0; 109.0; -563.0; -105.0
Optoforce time, xyz, yawpitchroll; 4.39411616325; 1.0; -42.0; 83.0; 98.0; -560.0; -107.0
Optoforce time, xyz, yawpitchroll; 4.40542507172; 2.0; -45.0; 83.0; 88.0; -558.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.41411018372; 2.0; -50.0; 83.0; 74.0; -558.0; -107.0
Optoforce time, xyz, yawpitchroll; 4.42412114143; 3.0; -55.0; 83.0; 61.0; -559.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.43414115906; 4.0; -59.0; 83.0; 48.0; -558.0; -107.0
Optoforce time, xyz, yawpitchroll; 4.44439721107; 4.0; -64.0; 83.0; 36.0; -560.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.45414400101; 5.0; -67.0; 83.0; 28.0; -560.0; -105.0
Optoforce time, xyz, yawpitchroll; 4.46413302422; 5.0; -72.0; 83.0; 18.0; -560.0; -106.0
Optoforce time, xyz, yawpitchroll; 4.47414207458; 5.0; -76.0; 83.0; 9.0; -559.0; -108.0
Optoforce time, xyz, yawpitchroll; 4.48473501205; 6.0; -79.0; 82.0; 2.0; -558.0; -107.0
Optoforce time, xyz, yawpitchroll; 4.49411916733; 6.0; -84.0; 82.0; -6.0; -556.0; -108.0
Optoforce time, xyz, yawpitchroll; 4.50419402122; 7.0; -87.0; 82.0; -12.0; -556.0; -107.0
Optoforce time, xyz, yawpitchroll; 4.51418399811; 6.0; -90.0; 82.0; -23.0; -557.0; -108.0
Optoforce time, xyz, yawpitchroll; 4.52540206909; 5.0; -93.0; 82.0; -31.0; -561.0; -111.0
Optoforce time, xyz, yawpitchroll; 4.53416514397; 3.0; -97.0; 81.0; -44.0; -568.0; -111.0
Optoforce time, xyz, yawpitchroll; 4.54422521591; 2.0; -102.0; 82.0; -58.0; -572.0; -111.0
Optoforce time, xyz, yawpitchroll; 4.55422210693; 0.0; -108.0; 81.0; -74.0; -580.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.56434512138; -2.0; -114.0; 81.0; -88.0; -586.0; -113.0
Optoforce time, xyz, yawpitchroll; 4.57434201241; -3.0; -119.0; 81.0; -103.0; -589.0; -117.0
Optoforce time, xyz, yawpitchroll; 4.58415317535; -4.0; -122.0; 82.0; -112.0; -590.0; -117.0
Optoforce time, xyz, yawpitchroll; 4.59416222572; -3.0; -126.0; 82.0; -124.0; -592.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.60441803932; -2.0; -131.0; 81.0; -132.0; -590.0; -118.0
Optoforce time, xyz, yawpitchroll; 4.61420512199; -2.0; -134.0; 81.0; -140.0; -590.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.62419319153; -2.0; -137.0; 82.0; -147.0; -589.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.63423204422; -1.0; -138.0; 81.0; -154.0; -588.0; -118.0
Optoforce time, xyz, yawpitchroll; 4.64415812492; 0.0; -140.0; 82.0; -160.0; -590.0; -118.0
Optoforce time, xyz, yawpitchroll; 4.6543200016; -1.0; -142.0; 82.0; -160.0; -590.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.66417002678; 0.0; -143.0; 81.0; -165.0; -591.0; -116.0
Optoforce time, xyz, yawpitchroll; 4.67422699928; -1.0; -143.0; 82.0; -167.0; -591.0; -114.0
Optoforce time, xyz, yawpitchroll; 4.68420004845; -1.0; -145.0; 81.0; -171.0; -593.0; -112.0
Optoforce time, xyz, yawpitchroll; 4.69431114197; -1.0; -146.0; 81.0; -177.0; -595.0; -111.0
Optoforce time, xyz, yawpitchroll; 4.70433712006; 0.0; -149.0; 81.0; -184.0; -594.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.71423912048; 0.0; -152.0; 81.0; -193.0; -595.0; -114.0
Optoforce time, xyz, yawpitchroll; 4.72424221039; 0.0; -155.0; 80.0; -200.0; -594.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.73421907425; 1.0; -156.0; 80.0; -202.0; -592.0; -118.0
Optoforce time, xyz, yawpitchroll; 4.74422216415; 1.0; -157.0; 80.0; -203.0; -591.0; -114.0
Optoforce time, xyz, yawpitchroll; 4.75424003601; 1.0; -155.0; 80.0; -200.0; -592.0; -115.0
Optoforce time, xyz, yawpitchroll; 4.7646241188; 2.0; -152.0; 80.0; -193.0; -589.0; -117.0
