Fx,Fy,Fz,Tx,Ty,Tz,x,y,z,roll,pitch,yaw
0.0,0.0,0.0,0.0,0.0,0.0,2.3346415077565994e-05,2.8331195457470884e-05,5.616510107696186e-05,-0.3184929391229213,0.4463069885049292,0.04315976355074655
0.0,-0.0009810000000000894,0.0,0.0,0.0,0.0,2.3911723005049864e-05,-2.260887568588269e-05,2.761776584752972e-05,-0.11537436042039906,1.1442078090151346,0.1404174864035814
0.0,0.0009810000000000426,0.0,0.0,0.0,0.0,2.820281055444195e-05,7.188988200264571e-05,5.792293239071209e-05,0.10437501579675604,0.457495348110147,0.09907169399427947
0.0,0.0009809999999999277,0.0,0.0,0.0,0.0,3.222126758158981e-05,0.00014524808430800025,7.47091806663239e-05,0.24744328773903762,0.15702179278691258,0.09902321520099411
0.0,0.0,0.0009810000000000884,0.0,0.0,0.0,2.7503878040605715e-05,9.108661429724046e-05,0.00011249769599176088,-0.03299695464554222,0.4088557616184733,0.09147049998806474
0.0,0.0,0.0,0.0,0.0,0.0,2.811878426673495e-05,2.9603732339190756e-05,8.491425390233257e-05,-0.431830731941626,0.23462173208551798,0.026317932872625533
0.0,-0.004905000000000601,0.0,0.0,0.0,0.0,3.3347384848702796e-05,-0.00017870070452300665,-1.57659675884593e-06,-0.3251957817071337,1.9271044423000199,0.16927706559397038
0.0,0.004905000000000603,0.0,0.0,0.0,0.0,-8.82311195207113e-06,0.00027522604155187283,0.00010157460050904963,0.31877603258611265,-1.427325681309873,-0.08279207130683343
0.0,0.0,0.004905000000000685,0.0,0.0,0.0,-1.3483053311013562e-05,0.00028179542356041764,0.00034541773071958205,-0.050839960222751356,-1.7646100461375973,-0.12240430681507666
0.0,0.009809999999997583,0.0,0.0,0.0,0.0,-1.4558131494997647e-06,5.286443769679824e-05,0.0006476056383477294,-0.023064621735134527,0.20680995519287335,0.021770902406510292
0.0,0.009809999999997565,0.0,0.0,0.0,0.0,6.23770902440097e-05,-0.0003167043089148476,1.5652726315579836e-06,-0.1401260450140598,2.3773936646700924,0.17090691111008569
0.0,0.0,0.009809999999997572,0.0,0.0,0.0,6.707980124199594e-05,0.0007071378059731698,0.0004154242904792259,0.7225417367347124,-3.762708454270023,-0.18267063501350797
0.0,-0.019619999999995173,0.0,0.0,0.0,0.0,-6.370531775844676e-06,6.566098383717159e-06,0.0010092180884526839,-0.4100497175314941,0.4583475631661325,0.019340140036590646
0.0,0.01961999999999728,0.0,0.0,0.0,0.0,2.8489364188263257e-05,-0.0005502017126183639,-0.00013874105259671228,0.02182912463030462,3.47241019534217,0.29260256227659703
0.0,0.0,0.019619999999995134,0.0,0.0,0.0,2.421932963981177e-05,0.0013124725200879392,0.0003872238125394428,2.6228605509473333,-6.140920225491021,-0.13014914928592525
0.0,0.0,0.0,0.0,0.0,0.0,-5.392668749508116e-05,0.00016190006945367678,0.0027648935811187525,-0.8157192710138428,-0.8413908253175805,-0.0899175667142224
0.0,0.0,0.0,0.0,0.0,0.0,-3.234049154698232e-05,8.807544923105275e-05,0.002287162094232183,-0.6179105330842821,-0.61041074725554,-0.11720601636536147
0.0,0.0,0.0,0.0,0.0,0.0,6.127684454573643e-05,-1.2585203476085357e-05,0.0003371795112763467,-0.16768989807830842,-0.08863215061316115,-0.16425284059222073
0.0,0.0,0.0,0.0001471500000000556,0.0,0.0,3.2634646468875535e-05,3.715693260573031e-05,0.0003305603683443961,-0.10085186501296163,0.4884980168481922,0.003342423918503623
0.0,0.0,0.0,0.00014715000000005565,0.0,0.0,1.2289945402237016e-05,0.0001396252294919987,0.0006046216788158035,0.09617885568896108,0.9711474648152665,0.0392600356180076
0.0,0.0,-0.009809999999997654,0.0,0.0,0.0,-7.372148651870284e-06,0.00022140712361168208,0.0006587201807159584,-0.1975504038385734,1.1867548528172003,0.10422362536469973
0.0,0.0,0.0,-0.00014715000000005586,0.0,0.0,7.253119022516273e-05,2.5242881355219458e-05,-0.00013525540507336188,0.10860640704653222,0.5273351876865506,-0.09572646693935108
0.0,0.0,0.0,-0.0002943000000001119,0.0,0.0,4.562486095996732e-05,-0.00013815863653771134,0.0005381038097502241,-0.06731472834996477,-0.8914960916577255,-0.21186182323810449
0.0,0.0,0.0,0.00029430000000005844,0.0,0.0,3.751052628771545e-05,-0.0001376574639504714,0.0009105294538019347,-0.031680474588290784,-0.7836823857374828,-0.3169385363024252
0.0,0.0,-0.01961999999999644,0.0,0.0,0.0,1.3028002397472326e-05,0.00014078497191320522,1.485407353411684e-05,0.262819826342583,1.033880673844369,-0.10418879183399994
0.0,0.0,0.01962000000000231,0.0,0.0,0.0,-2.2582136320002715e-05,3.638628500113416e-05,0.0019076865498908171,-0.6386395826011535,-0.2581041129951768,-0.12295535400252203
0.0,0.0,0.0,-0.0005886000000002236,0.0,0.0,-7.974372092313141e-07,-0.0001410137418548421,0.0018625997800321584,-0.20699717180764,-1.0967315602813363,-0.23589162677213069
0.0,0.0,0.0,0.0005886000000002238,0.0,0.0,9.584209052529332e-05,-0.0013180940398249614,0.0009013735211674834,1.8324569412727099,-3.502338322245623,-0.8428641720817667
0.0,0.0,-0.039239999999990366,0.0,0.0,0.0,0.00014902587452058686,0.000903128003103559,0.000437607550069546,4.026372888094034,1.4235364422860963,0.38388401990832854
0.0,0.0,0.039239999999991726,0.0,0.0,0.0,0.00014400295962733333,0.0004421833378584705,-0.000939960996247067,2.859979926205264,1.0852096637786017,0.37991659235004527
0.0,0.0,0.0,0.0,0.0,0.0,-1.5540778044231795e-05,9.403464943757052e-05,0.001967279404132067,-0.4063728460908725,-0.11994954916194703,-0.028410484508814452
